0.008392,0.048729,-0.072238,0.129494
0.011614,0.038940,-0.075274,0.125934
0.011532,0.039230,-0.075308,0.126188
0.008838,0.065188,-0.063307,0.137429
0.008317,0.062876,-0.064385,0.135647
0.001533,0.034961,-0.069863,0.106477
0.018171,0.042597,-0.059307,0.120185
0.028302,0.051009,-0.047227,0.126657
0.015229,0.041686,-0.061337,0.118359
0.023552,0.056122,-0.050559,0.130349
